11215107310400700017000000|1121510700|서울특별시|광진구|화양동||0|111|258|112153104007|0|170|0|31
43114253300017000085300001|4311425328|충청북도|청주시 청원구|오창읍|복현리|0|320|15|431143000170|0|853|1|31
43111111450833200004300000|4311111100|충청북도|청주시 상당구|석교동||0|476|0|431114508332|0|43|0|31
44810350326302500015800000|4481035027|충청남도|예산군|응봉면|후사리|1|81|0|448103263025|0|158|0|31
43113139451214500014600002|4311313900|충청북도|청주시 흥덕구|석소동||0|87|0|431134512145|0|146|2|31
41630116443606500008600000|4163011600|경기도|양주시|덕계동||0|102|29|416304436065|0|86|0|31
44200360325307600065500000|4420036022|충청남도|아산시|둔포면|송용리|0|89|1|442003253076|0|655|0|31
41650320300012100235200000|4165032024|경기도|포천시|내촌면|내리|0|504|36|416503000121|0|2352|0|31
43114113301402500009400000|4311411300|충청북도|청주시 청원구|외하동||0|567|0|431143014025|0|94|0|31
41650330321303900010200020|4165033025|경기도|포천시|가산면|정교리|0|732|0|416503213039|0|102|20|31
41630108320611600212800000|4163010800|경기도|양주시|삼숭동||1|78|3|416303206116|0|2128|0|63
11215107411220200002200008|1121510700|서울특별시|광진구|화양동||0|20|41|112154112202|0|22|8|63
48880250484153000005000002|4888025022|경상남도|거창군|거창읍|중앙리|0|428|1|488804841530|0|50|2|63
48860330483525900002100003|4886033025|경상남도|산청군|생초면|월곡리|0|1179|0|488604835259|0|21|3|63
46150127329511000164100000|4615012700|전라남도|순천시|덕월동||0|321|0|461503295110|0|1641|0|63
41630103443628300002500006|4163010300|경기도|양주시|남방동||0|128|3|416304436283|0|25|6|63
41650410321305300036200007|4165041022|경기도|포천시|화현면|명덕리|0|257|1|416503213053|0|362|7|63
11215101411208600001400000|1121510100|서울특별시|광진구|중곡동||0|33|5|112154112086|0|14|0|63
41630108320611600212800000|4163010800|경기도|양주시|삼숭동||0|656|5|416303206116|0|2128|0|63
41650320443974700000700005|4165032021|경기도|포천시|내촌면|진목리|0|267|1|416504439747|0|7|5|63
46870250469411300004800004|4687025022|전라남도|영광군|영광읍|백학리|0|326|5|468704694113|0|48|4|63
41500250442109100023200000|4150025029|경기도|이천시|장호원읍|이황리|0|219|19|415004421091|0|232|0|63
44200360455968100007100013|4420036026|충청남도|아산시|둔포면|신항리|0|109|2|442004559681|0|71|13|63
41117107433119700008300000|4111710700|경기도|수원시 영통구|망포동||0|609|5|411174331197|0|83|0|63
41630108320611600212600000|4163010800|경기도|양주시|삼숭동||0|644|7|416303206116|0|2126|0|63
11215107310400700012000000|1121510500|서울특별시|광진구|자양동||0|226|34|112153104007|0|120|0|63
44200360455968100007100013|4420036026|충청남도|아산시|둔포면|신항리|0|499|2|442004559681|0|71|13|63
11215109411221400001600000|1121510100|서울특별시|광진구|중곡동||0|130|22|112154112214|0|16|0|63
41630116443606500008600000|4163011600|경기도|양주시|덕계동||0|102|6|416304436065|0|86|0|63
41630108320611600212800000|4163010800|경기도|양주시|삼숭동||0|656|20|416303206116|0|2128|0|63
11350105413012700002500000|1135010500|서울특별시|노원구|상계동||0|60|15|113504130127|0|25|0|63
11215103411243000009100006|1121510300|서울특별시|광진구|구의동||0|222|44|112154112430|0|91|6|63
44200360455968100007100013|4420036026|충청남도|아산시|둔포면|신항리|0|109|1|442004559681|0|71|13|63
11260101411819900001900033|1126010100|서울특별시|중랑구|면목동||0|366|4|112604118199|0|19|33|63
